Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Population,Revenue_Per_Month,Charge_Evolution,Refund_Rate,Has_Been_Refunded,Billing_Complexity,Services_Count,Streaming_Count,Security_Score,Full_Protection_Score,Support_Profile,Service_Diversity_Score,Referral_Rate,Heavy_Internet_User,Internet_Value,Contract_Encoded,Engagement_Score,Contract_Risk,Contract_Tenure_Mismatch,Locked_Value,Tenure_Segment,Vulnerable_Senior,Family_Profile,Digital_Profile,High_Value_At_Risk,NPS_Label
Female,68,No,Yes,No,No,0,San Diego,No,0,26,Offer C,Yes,9.09,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2277.65,0.0,0,236.34,2513.9900000000002,1,Yes,74232,96.69192307692309,-7.541923076923084,0.0,0,1,4,1,1,1,0,4,0.0,0,36.0,0,0,0,1,0,2,1,0,1,0,0
Female,48,No,No,No,No,0,Daly City,No,0,51,No Offer,No,0.0,No,Yes,DSL,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.15,3077.0,0.0,0,0.0,3077.0,3,No,63337,60.333333333333336,-0.18333333333333712,0.0,0,0,7,3,3,3,1,7,0.0,0,10.0,1,51,0,0,7,3,0,0,0,0,0
Female,68,No,Yes,No,No,0,Ontario,No,0,45,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,0.0,0,310.5,4770.3,4,No,54254,106.00666666666667,-5.856666666666669,0.0,0,1,5,2,1,1,0,5,0.0,0,60.0,1,45,0,0,5,2,1,0,1,0,1
Female,33,No,No,No,No,0,Wilseyville,No,0,14,Offer D,Yes,21.03,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,0.0,0,294.42,1067.6200000000001,5,No,435,76.25857142857144,-22.008571428571443,0.0,0,1,3,0,1,1,0,3,0.0,0,7.0,1,14,0,0,3,1,0,0,0,0,2
Female,62,No,No,No,No,0,Orosi,No,0,2,Offer E,Yes,24.05,No,Yes,Fiber Optic,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,86.2,178.7,0.0,0,48.1,226.79999999999998,3,Yes,9780,113.39999999999999,-27.19999999999999,0.0,0,1,4,2,1,1,0,4,0.0,0,81.0,0,0,1,0,0,0,0,0,0,0,0
Male,42,No,No,No,No,0,Riverside,No,0,18,Offer D,Yes,33.16,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.0,348.8,0.0,0,596.8799999999999,945.6799999999998,5,No,42425,52.53777777777777,-33.53777777777777,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2
Male,26,Yes,No,Yes,No,0,Coarsegold,Yes,10,32,No Offer,Yes,15.41,Yes,Yes,DSL,46,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,72.8,2333.05,0.0,0,493.12,2826.17,5,No,9395,88.3178125,-15.517812500000005,0.0,0,1,5,1,2,2,0,5,0.3125,1,46.0,1,32,0,0,5,2,0,0,0,0,2
Male,63,No,No,No,No,0,Lakeshore,No,0,18,Offer D,Yes,47.72,No,Yes,DSL,28,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,1058.1,0.0,0,858.96,1917.06,4,No,52,106.50333333333333,-51.30333333333333,0.0,0,1,3,0,2,2,1,3,0.0,1,28.0,0,0,0,0,0,1,0,0,0,0,1
Male,39,No,No,Yes,No,0,Pinon Hills,Yes,10,51,Offer B,Yes,9.99,Yes,Yes,DSL,5,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.2,3901.25,0.0,0,509.49,4410.74,3,No,4280,86.48509803921569,-11.285098039215683,0.0,0,1,6,3,1,1,0,6,0.19607843137254902,0,5.0,2,102,0,0,12,3,0,0,1,0,0
Male,61,No,No,Yes,Yes,1,Oakland,Yes,4,66,No Offer,Yes,7.83,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,1374.2,0.0,0,516.78,1890.98,3,No,21054,28.651212121212122,-8.651212121212122,0.0,0,1,0,0,0,0,0,0,0.06060606060606061,0,0.0,2,132,0,0,0,3,0,1,0,0,0
Male,19,Yes,No,Yes,Yes,2,Stockton,Yes,7,11,No Offer,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,0.0,0,183.81,907.1600000000001,3,No,7071,82.46909090909092,-17.319090909090917,0.0,0,1,4,1,1,1,0,4,0.6363636363636364,1,59.0,0,0,1,0,0,0,0,1,1,1,0
Female,53,No,No,No,No,0,Van Nuys,No,0,17,No Offer,Yes,5.49,Yes,Yes,DSL,14,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.0,1108.0,33.67,0,93.33,1167.6599999999999,5,No,50047,68.68588235294116,0.31411764705883627,0.02883544867512804,1,2,5,1,2,2,1,5,0.0,0,14.0,0,0,0,0,0,1,0,0,0,0,2
Female,68,No,Yes,No,No,0,Corona Del Mar,No,0,1,No Offer,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,3,Yes,13422,134.91,-43.61,0.0,0,1,4,3,0,0,0,4,0.0,0,6.0,0,0,1,0,0,0,1,0,1,0,0
Female,62,No,No,No,No,0,Yucca Valley,No,0,12,No Offer,No,0.0,No,Yes,Cable,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.65,743.3,40.41,0,0.0,702.89,3,No,20486,58.57416666666666,2.0758333333333354,0.05749121484158261,1,1,7,3,3,3,1,7,0.0,0,48.0,1,12,0,0,7,0,0,0,0,0,0
Female,23,Yes,No,No,No,0,Denair,No,0,41,Offer B,Yes,10.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.0,810.3,0.0,0,413.69,1223.99,4,No,5513,29.853414634146343,-9.853414634146343,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,2,82,0,0,0,2,0,0,0,0,1
Female,29,Yes,No,No,No,0,Upland,No,0,6,Offer E,Yes,6.98,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,322.9,0.0,0,41.88,364.78,4,No,23331,60.79666666666666,-5.646666666666661,0.0,0,1,2,0,2,2,0,2,0.0,1,60.0,0,0,1,0,0,0,0,0,0,0,1
Male,63,No,No,Yes,No,0,Garden Valley,Yes,3,45,Offer B,Yes,30.8,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.35,3858.05,0.0,0,1386.0,5244.05,3,No,2536,116.53444444444445,-32.18444444444445,0.0,0,1,8,3,4,4,1,8,0.06666666666666667,0,6.0,2,90,0,0,16,2,0,0,0,0,0
Male,71,No,Yes,Yes,No,0,Wrightwood,No,0,10,No Offer,Yes,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.79999999999998,1083.1,2,Yes,4253,108.30999999999999,-18.50999999999999,0.0,0,1,4,1,1,1,0,4,0.0,0,72.0,0,0,1,0,0,0,1,0,1,0,0
Female,41,No,No,No,Yes,3,El Cajon,No,0,25,Offer C,Yes,12.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,471.7,0.0,0,321.75,793.45,5,No,61872,31.738000000000003,-11.688000000000002,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,2,0,0,0,0,2
Male,66,No,Yes,No,No,0,Sacramento,No,0,9,Offer E,Yes,39.77,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,678.45,0.0,0,357.93,1036.38,5,No,37031,115.15333333333335,-41.10333333333335,0.0,0,1,2,0,0,0,0,2,0.0,0,75.0,2,18,0,0,4,0,1,0,1,0,2
Female,74,No,Yes,Yes,No,0,Los Olivos,Yes,2,34,No Offer,Yes,12.33,No,Yes,Cable,23,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.2,2106.3,0.0,0,419.22,2525.5200000000004,4,No,1317,74.28000000000002,-10.080000000000013,0.0,0,1,4,1,2,2,1,4,0.058823529411764705,0,46.0,1,34,0,0,4,2,0,0,0,0,1
Male,58,No,No,No,No,0,Modesto,No,0,19,Offer D,Yes,20.41,Yes,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.0,1532.45,0.0,30,387.79,1950.24,1,Yes,26055,102.64421052631579,-16.64421052631579,0.0,0,2,3,2,0,0,0,3,0.0,0,33.0,0,0,0,0,0,1,0,0,1,0,0
Female,20,Yes,No,Yes,Yes,2,Nipomo,Yes,8,5,No Offer,Yes,47.91,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,356.1,0.0,0,239.54999999999998,595.65,5,No,15405,119.13,-38.28,0.0,0,1,2,1,0,0,0,2,1.6,1,219.0,0,0,1,0,0,0,0,1,1,0,2
Male,70,No,Yes,Yes,No,0,Applegate,Yes,7,71,No Offer,Yes,36.6,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.0,6585.2,0.0,0,2598.6,9183.8,3,No,1526,129.34929577464789,-37.349295774647885,0.0,0,1,6,0,4,4,1,6,0.09859154929577464,0,30.0,1,71,0,0,6,3,0,0,1,0,0
Male,55,No,No,No,No,0,Salinas,No,0,2,No Offer,Yes,42.16,No,Yes,Cable,2,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,0.0,0,84.32,273.52,1,Yes,53946,136.76,-61.05999999999999,0.0,0,1,2,0,1,1,0,2,0.0,0,4.0,0,0,1,0,0,0,0,0,1,0,0
Male,57,No,No,Yes,No,0,Costa Mesa,Yes,2,49,No Offer,No,0.0,No,Yes,DSL,5,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.8,2541.25,0.0,50,0.0,2591.25,2,Yes,62069,52.88265306122449,-1.082653061224491,0.0,0,1,4,3,1,1,0,4,0.04081632653061224,0,5.0,1,49,0,0,4,3,0,0,1,0,0
Male,23,Yes,No,Yes,Yes,1,Mission Hills,Yes,3,19,No Offer,No,0.0,No,Yes,Cable,52,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.95,610.2,0.0,0,0.0,610.2,3,No,17112,32.11578947368421,2.8342105263157933,0.0,0,0,3,0,2,2,0,3,0.15789473684210525,1,104.0,0,0,0,0,0,1,0,1,0,0,0
Female,34,No,No,Yes,No,0,Lodi,Yes,9,72,No Offer,Yes,44.2,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.55,8165.1,0.0,0,3182.4,11347.5,3,No,22073,157.60416666666666,-48.05416666666666,0.0,0,1,8,3,3,3,0,8,0.125,0,6.0,2,144,0,0,16,3,0,0,1,0,0
Male,36,No,No,No,Yes,3,Cressey,No,0,3,No Offer,Yes,18.43,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,50.6,0.0,0,55.29,105.89,3,No,55,35.29666666666667,-15.096666666666668,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
Male,46,No,No,Yes,Yes,1,Vacaville,Yes,2,44,No Offer,Yes,26.25,No,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,4122.9,0.0,0,1155.0,5277.9,5,No,32564,119.95227272727271,-27.00227272727271,0.0,0,1,5,3,1,1,0,5,0.045454545454545456,0,75.0,0,0,0,1,0,2,0,1,1,0,2
Male,28,Yes,No,No,No,0,Mill Valley,No,0,3,Offer E,Yes,32.76,No,Yes,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0.0,0,98.28,391.92999999999995,3,Yes,28727,130.64333333333332,-31.943333333333314,0.0,0,1,6,3,2,2,1,6,0.0,1,219.0,0,0,1,0,0,0,0,0,1,0,0
Female,50,No,No,Yes,Yes,2,Honeydew,Yes,5,59,Offer B,Yes,47.05,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.3,5194.05,0.0,0,2775.95,7970.0,3,No,82,135.08474576271186,-44.784745762711864,0.0,0,1,9,3,4,4,1,9,0.0847457627118644,0,48.0,2,118,0,0,18,3,0,1,0,0,0
Male,63,No,No,Yes,No,0,Alta,Yes,7,12,No Offer,Yes,49.39,No,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,741.4,0.0,0,592.6800000000001,1334.08,4,No,751,111.17333333333333,-37.023333333333326,0.0,0,1,6,3,2,2,1,6,0.5833333333333334,0,5.0,0,0,0,0,0,0,0,0,1,0,1
Female,49,No,No,No,No,0,Mc Kittrick,No,0,29,Offer C,Yes,27.75,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0.0,0,804.75,3737.95,1,Yes,302,128.8948275862069,-30.294827586206907,0.0,0,1,6,3,1,1,0,6,0.0,0,6.0,0,0,0,1,0,2,0,0,0,0,0
Female,79,No,Yes,No,No,0,Princeton,No,0,8,No Offer,Yes,45.16,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,3,Yes,495,148.85375,-43.35374999999999,0.0,0,1,6,2,2,2,0,6,0.0,0,45.0,0,0,1,0,0,0,1,0,1,1,0
Male,72,No,Yes,No,Yes,1,Bridgeport,No,0,11,No Offer,Yes,11.86,No,Yes,Cable,23,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,54.55,601.25,0.0,0,130.45999999999998,731.71,4,No,826,66.5190909090909,-11.969090909090909,0.0,0,1,3,0,2,2,0,3,0.0,0,46.0,2,22,0,0,6,0,0,0,1,0,1
Female,30,No,No,Yes,Yes,2,Inglewood,Yes,1,16,Offer D,Yes,49.85,Yes,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.95,1267.95,0.0,0,797.6,2065.55,4,No,37527,129.096875,-49.14687500000001,0.0,0,1,3,0,1,1,0,3,0.0625,1,207.0,0,0,0,0,0,1,0,1,0,0,1
Female,26,Yes,No,Yes,Yes,1,San Diego,Yes,1,32,No Offer,Yes,19.76,No,Yes,DSL,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.6,2316.85,12.66,0,632.32,2936.51,4,No,47431,91.7659375,-18.165937500000013,0.004311240213723093,1,2,7,2,4,4,1,7,0.03125,1,59.0,2,64,0,0,14,2,0,1,0,0,1
Male,19,Yes,No,Yes,Yes,3,Clearlake,Yes,7,12,Offer D,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,35.5,432.25,0.0,0,0.0,432.25,4,No,13485,36.020833333333336,-0.5208333333333357,0.0,0,0,3,0,2,2,0,3,0.5833333333333334,1,73.0,0,0,0,0,0,0,0,1,0,0,1
Male,73,No,Yes,No,No,0,Artesia,No,0,71,Offer A,No,0.0,No,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,0,0.0,3985.35,3,No,16398,56.131690140845066,0.3183098591549367,0.0,0,0,6,3,2,2,0,6,0.0,0,20.0,1,71,0,0,6,3,1,0,1,0,0
Female,22,Yes,No,No,No,0,Monterey Park,No,0,21,Offer D,Yes,6.12,No,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,1956.4,0.0,0,128.52,2084.92,3,No,33280,99.28190476190477,-0.13190476190476375,0.0,0,1,6,3,2,2,0,6,0.0,1,153.0,0,0,0,0,0,1,0,0,1,0,0
Male,80,No,Yes,Yes,No,0,Artesia,Yes,2,60,No Offer,Yes,22.95,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.35,6339.45,41.23,0,1377.0,7675.22,4,No,16398,127.92033333333333,-23.570333333333338,0.005371832989803549,1,2,7,3,2,2,0,7,0.03333333333333333,0,45.0,1,60,0,0,7,3,1,0,1,0,1
Male,55,No,No,No,No,0,Long Barn,No,0,2,No Offer,Yes,7.8,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,31.2,0.0,0,15.6,46.8,5,No,683,23.4,-3.75,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,2
Male,29,Yes,No,Yes,Yes,2,Sun City,Yes,1,55,Offer B,Yes,41.89,Yes,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,0.0,0,2303.95,7017.349999999999,4,No,8692,127.58818181818181,-42.08818181818181,0.0,0,1,4,2,0,0,0,4,0.01818181818181818,1,156.0,0,0,0,1,0,3,0,1,0,0,1
Male,23,Yes,No,No,No,0,Van Nuys,No,0,3,Offer E,Yes,16.39,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.75,67.1,0.0,0,49.17,116.27,5,No,50047,38.75666666666667,-18.006666666666668,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,2
Female,43,No,No,No,No,0,Penryn,No,0,2,Offer E,Yes,5.47,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,0,10.94,116.53999999999999,3,No,2048,58.269999999999996,-12.419999999999995,0.0,0,1,1,0,0,0,0,1,0.0,1,29.0,0,0,1,0,0,0,0,0,0,0,0
Female,33,No,No,Yes,Yes,3,San Francisco,Yes,10,47,Offer B,Yes,41.54,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,948.9,0.0,0,1952.3799999999999,2901.2799999999997,3,No,40137,61.729361702127655,-41.979361702127655,0.0,0,1,0,0,0,0,0,0,0.2127659574468085,0,0.0,2,94,0,0,0,2,0,1,0,0,0
Female,74,No,Yes,No,No,0,Sacramento,No,0,60,Offer B,Yes,48.92,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,101.4,6176.6,0.0,0,2935.2000000000003,9111.800000000001,4,No,14966,151.86333333333334,-50.46333333333334,0.0,0,1,5,2,1,1,0,5,0.0,0,33.0,1,60,0,0,5,3,1,0,1,0,1
Female,47,No,No,Yes,Yes,2,Torrance,Yes,1,30,Offer C,Yes,16.48,No,Yes,DSL,17,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.3,1923.5,0.0,0,494.40000000000003,2417.9,3,No,34873,80.59666666666666,-14.296666666666667,0.0,0,1,5,2,2,2,0,5,0.03333333333333333,0,17.0,0,0,0,1,0,2,0,1,0,0,0
Female,61,No,No,Yes,No,0,Cathedral City,Yes,8,64,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.4,6794.75,32.24,0,3152.64,9915.15,3,No,43141,154.92421875,-49.52421874999999,0.0032515897389348626,1,2,7,3,2,2,0,7,0.125,0,54.0,2,128,0,0,14,3,0,0,1,0,0
Female,35,No,No,No,No,0,Bolinas,No,0,1,No Offer,Yes,34.79,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.1,19.1,0.0,0,34.79,53.89,2,Yes,1573,53.89,-34.79,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0
Female,75,No,Yes,Yes,Yes,1,Modesto,Yes,3,59,No Offer,Yes,16.15,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0.0,0,952.8499999999999,6301.5,3,No,13343,106.80508474576271,-18.055084745762713,0.0,0,1,4,1,1,1,0,4,0.05084745762711865,0,78.0,0,0,0,1,0,3,1,1,0,0,0
Female,25,Yes,No,Yes,Yes,2,Brea,Yes,1,1,No Offer,Yes,37.92,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,20.55,0.0,0,37.92,58.47,3,Yes,34055,58.47,-37.92,0.0,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,1,0,0,0
Female,46,No,No,No,No,0,Myers Flat,No,0,23,Offer D,Yes,18.12,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,2341.55,0.0,0,416.76000000000005,2758.3100000000004,3,No,644,119.92652173913045,-26.42652173913045,0.0,0,1,5,3,0,0,0,5,0.0,0,69.0,0,0,0,0,0,1,0,0,1,0,0
Female,23,Yes,No,No,No,0,Bethel Island,No,0,72,Offer A,Yes,23.02,No,Yes,Cable,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.0,5265.2,0.0,0,1657.44,6922.639999999999,4,No,2379,96.14777777777778,-23.147777777777776,0.0,0,1,7,2,4,4,1,7,0.0,1,138.0,2,144,0,0,14,3,0,0,0,0,1
Female,60,No,No,Yes,No,0,Mc Farland,Yes,6,53,Offer B,Yes,11.35,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,1039.45,14.67,0,601.55,1626.33,3,No,10781,30.685471698113208,-10.835471698113206,0.00902030953127594,1,2,0,0,0,0,0,0,0.11320754716981132,0,0.0,1,53,0,0,0,3,0,0,0,0,0
Male,20,Yes,No,No,No,0,Chico,No,0,14,No Offer,Yes,18.46,No,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0.0,0,258.44,1375.99,4,No,32848,98.285,-21.834999999999994,0.0,0,1,2,0,1,1,0,2,0.0,0,78.0,0,0,0,0,0,1,0,0,0,0,1
Female,55,No,No,Yes,No,0,Durham,Yes,8,15,No Offer,Yes,24.12,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,0.0,0,361.8,2031.2,3,No,3524,135.41333333333333,-33.66333333333333,0.0,0,1,6,3,2,2,0,6,0.5333333333333333,0,39.0,0,0,0,0,0,1,0,0,0,0,0
Male,65,No,Yes,No,No,0,Beverly Hills,No,0,14,No Offer,Yes,37.62,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,3,No,21397,128.57,-32.97,0.0,0,1,5,3,0,0,0,5,0.0,0,30.0,0,0,0,0,0,1,1,0,1,0,0
Male,77,No,Yes,Yes,No,0,Menifee,Yes,1,29,Offer C,Yes,37.65,Yes,Yes,DSL,9,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,51.6,1442.0,0.0,0,1091.85,2533.85,5,No,14068,87.37413793103448,-35.77413793103448,0.0,0,1,2,0,0,0,0,2,0.034482758620689655,0,9.0,1,29,0,0,2,2,1,0,1,0,2
Female,38,No,No,Yes,No,0,Comptche,Yes,1,5,Offer E,Yes,1.12,No,Yes,Fiber Optic,22,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.75,470.95,44.16,0,5.6000000000000005,432.39,1,Yes,371,86.478,-0.7279999999999944,0.10213002150836051,1,2,3,1,1,1,0,3,0.2,0,66.0,0,0,1,0,0,0,0,0,1,0,0
Male,40,No,No,Yes,No,0,Whitmore,Yes,5,51,Offer B,Yes,9.53,No,Yes,DSL,10,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,60.5,3121.45,0.0,0,486.03,3607.4799999999996,3,No,843,70.7349019607843,-10.234901960784299,0.0,0,1,4,0,3,3,0,4,0.09803921568627451,0,10.0,2,102,0,0,8,3,0,0,0,0,0
Male,33,No,No,No,No,0,Duarte,No,0,1,No Offer,Yes,35.88,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,35.88,55.08,3,No,27414,55.08,-35.879999999999995,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
Male,27,Yes,No,No,No,0,Santa Clara,No,0,39,No Offer,No,0.0,No,Yes,Cable,48,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0.0,0,0.0,1880.85,1,Yes,36349,48.22692307692307,0.7230769230769312,0.0,0,0,5,1,3,3,0,5,0.0,1,96.0,0,0,0,1,0,2,0,0,0,0,0
Male,46,No,No,No,No,0,Lawndale,No,0,1,No Offer,Yes,5.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,4,No,33300,24.07,-5.02,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
Male,34,No,No,No,No,0,Sacramento,No,0,9,Offer E,No,0.0,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,39.55,373.0,0.0,0,0.0,373.0,3,No,16599,41.44444444444444,-1.8944444444444457,0.0,0,0,4,0,3,3,0,4,0.0,0,38.0,1,9,0,0,4,0,0,0,0,0,0
Female,53,No,No,No,Yes,1,Scotts Valley,No,0,26,No Offer,Yes,16.34,Yes,Yes,DSL,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.5,1265.65,0.0,150,424.84,1840.49,5,No,14574,70.78807692307693,-21.28807692307693,0.0,0,2,1,0,0,0,0,1,0.0,0,19.0,0,0,0,1,0,2,0,0,0,0,2
